respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,11,1,1068.avi,zero,sin-zero-4Hz-choir2.wav,0,choir,4,1.85332608843237,11660.2502590807
6,11,2,1025.avi,oneeighty,sin-oneeighty-4Hz-acoustic20.wav,180,acoustic,3,2.21357422626716,11668.4738874173
6,11,3,1077.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,1,1.92323665919503,11676.564141668
6,11,4,1104.avi,zero,sin-zero-4Hz-dar5.wav,0,dar,3,5.58710800184235,11683.9081648517
6,11,5,1041.avi,oneeighty,sin-oneeighty-4Hz-acoustic13.wav,180,acoustic,5,0.839278226811075,11695.1039226607
6,11,6,1010.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,3,2.50273540265698,11701.0883998581
6,11,7,1146.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,5,1.80715735772355,11709.5119089558
6,11,8,1143.avi,oneeighty,sin-oneeighty-4Hz-dar14.wav,180,dar,1,3.23642675481278,11716.9625761658
6,11,9,1129.avi,oneeighty,sin-oneeighty-4Hz-dar16.wav,180,dar,1,1.89799633226903,11724.9329019599
6,11,10,1078.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,1,2.41314013599367,11733.2097854453
6,11,11,1118.avi,zero,sin-zero-4Hz-dar8.wav,0,dar,3,3.35480087844371,11741.7399645302
6,11,12,1058.avi,zero,sin-zero-4Hz-choir1.wav,0,choir,4,2.28070667964676,11750.429991774
6,11,13,1017.avi,zero,sin-zero-4Hz-acoustic3.wav,0,acoustic,4,1.6355480087841,11758.307053967
6,11,14,1191.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,5,1.55828175115312,11765.5843609772
6,11,15,1154.avi,zero,sin-zero-4Hz-ep5.wav,0,ep,5,2.46709200268742,11771.6754332979
6,11,16,1180.avi,oneeighty,sin-oneeighty-4Hz-ep19.wav,180,ep,4,3.4059202910048,11779.352541677
