respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,7,1,1087.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,5,2.86828560000686,10416.3672439947
6,7,2,1039.avi,oneeighty,sin-oneeighty-4Hz-yann13.wav,180,yann,2,2.756454828801,10424.7107974673
6,7,3,1188.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,2,2.99652003290248,10432.4143174323
6,7,4,1136.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,3,2.41573260280529,10440.5712996295
6,7,5,1100.avi,zero,sin-zero-4Hz-choir9.wav,0,choir,1,2.41056276272138,10448.488369671
6,7,6,1064.avi,zero,sin-zero-4Hz-acoustic4.wav,0,acoustic,3,2.08489000580994,10455.445772978
6,7,7,1003.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,5,1.78386651271285,10462.6830534236
6,7,8,1092.avi,oneeighty,sin-oneeighty-4Hz-acoustic23.wav,180,acoustic,3,1.8772236938421,10470.8933179379
6,7,9,1028.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,1,2.32820817013453,10478.890269948
6,7,10,1011.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,2,1.51732029251434,10485.7810862822
6,7,11,1181.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,1,1.3094846310014,10493.4048749123
6,7,12,1158.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,4,1.5869332186212,10500.3756317779
6,7,13,1125.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,3,1.48270808334564,10507.9194481801
6,7,14,1156.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,3,2.17285909423663,10513.917251466
6,7,15,1070.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,5,1.47171847525169,10521.674332073
6,7,16,1111.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,3,1.74329808991206,10527.7786773529
