respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,12,1,1082.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,5,2.11215377300687,11976.9324020618
6,12,2,1073.avi,oneeighty,sin-oneeighty-4Hz-ep16.wav,180,ep,2,2.38183129947902,11985.1426771416
6,12,3,1140.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,4,2.38732897129921,11992.8731514562
6,12,4,1190.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,3,4.32093821458511,12000.9234407239
6,12,5,1022.avi,zero,sin-zero-4Hz-dar9.wav,0,dar,1,1.27091429131906,12009.8934444218
6,12,6,1141.avi,oneeighty,sin-oneeighty-4Hz-synth24.wav,180,synth,4,1.99066102168217,12016.5975895613
6,12,7,1040.avi,oneeighty,sin-oneeighty-4Hz-dar17.wav,180,dar,5,2.05723350464541,12023.4750387527
6,12,8,1029.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,1,1.46222524092991,12030.1658961413
6,12,9,1055.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,3,3.60600360735589,12036.9900500351
6,12,10,1153.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,5,1.10021478110684,12046.7198092176
6,12,11,1186.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,4,1.33724376825376,12053.1706364192
6,12,12,1108.avi,zero,sin-zero-4Hz-synth12.wav,0,synth,5,2.08904193740818,12059.9548301599
6,12,13,1163.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,1,1.34790222403353,12067.9118386198
6,12,14,1023.avi,zero,sin-zero-4Hz-dar1.wav,0,dar,1,2.36373384047693,12074.8558983299
6,12,15,1102.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,2,2.99305183877004,12082.1865966326
6,12,16,1067.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,5,1.01524689261714,12091.5563905303
