respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,4,1,1015.avi,zero,sin-zero-4Hz-choir6.wav,0,choir,4,2.9298740149643,7326.06138687685
6,4,2,1088.avi,oneeighty,sin-oneeighty-4Hz-dar19.wav,180,dar,4,2.88724316606294,7333.67187863658
6,4,3,1130.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,3,2.61537267994754,7341.45560940564
6,4,4,1109.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,1,1.7940957437977,7348.93274328002
6,4,5,1155.avi,zero,sin-zero-4Hz-guitar9.wav,0,guitar,4,2.45269184153676,7356.09005628348
6,4,6,1173.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,2,3.24253515642067,7364.90005297801
6,4,7,1122.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,5,2.12567199817659,7373.53679375856
6,4,8,1036.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,5,2.14406367021456,7380.37431124809
6,4,9,1164.avi,zero,sin-zero-4Hz-guitar11.wav,0,guitar,3,4.46201506628222,7389.02417427502
6,4,10,1112.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,1,4.02293238586753,7399.08714566237
6,4,11,1020.avi,zero,sin-zero-4Hz-choir3.wav,0,choir,1,3.25559853835057,7408.03030855542
6,4,12,1083.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,2,2.68251408596279,7416.18726807026
6,4,13,1189.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,3,2.530894935996,7424.53079984725
6,4,14,1053.avi,zero,sin-zero-4Hz-dar12.wav,0,dar,1,2.77127293638569,7433.03427994428
6,4,15,1050.avi,zero,sin-zero-4Hz-dar3.wav,0,dar,3,1.71849355283211,7441.63092527383
6,4,16,1026.avi,oneeighty,sin-oneeighty-4Hz-choir16.wav,180,choir,5,3.39544781514815,7448.08190914044
