respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
16,2,1,1046.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,3,3.79917438573284,16341.5856780829
16,2,2,1138.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,4,1.36511319367673,16350.5156853127
16,2,3,1004.avi,zero,sin-zero-4Hz-orch1.wav,0,orch,4,1.45326555347128,16358.2993786007
16,2,4,1183.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,4,0.527988323670797,16365.6566105742
16,2,5,1089.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,5,0.847613038969939,16372.0409048853
16,2,6,1010.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,2,1.5109175789421,16377.4255237066
16,2,7,1071.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,3,0.758414397989327,16383.6099251815
16,2,8,1132.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,3,2.75774183177782,16389.2345103745
16,2,9,1120.avi,zero,sin-zero-4Hz-yann6.wav,0,yann,1,1.8059181600438,16396.6582832355
16,2,10,1066.avi,zero,sin-zero-4Hz-synth10.wav,0,synth,1,1.41090082516166,16403.0691535718
16,2,11,1154.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,5,2.43775275946973,16410.8662610541
16,2,12,1091.avi,oneeighty,sin-oneeighty-4Hz-synth13.wav,180,synth,5,0.96306319496216,16418.1968563265
16,2,13,1158.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,3,2.44829647249935,16425.0075343717
16,2,14,1187.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,4,1.53081956177266,16432.0049349697
16,2,15,1029.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,2,1.90916612958972,16438.7224668207
16,2,16,1101.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,1,1.28796520043397,16446.2795976678
