trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1149-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar17.wav","Gamma",180,"guitar"
2,"1134-sin-37.5Hz-ninety.avi","zero","sin-zero-ep14.wav","Gamma",0,"ep"
3,"1143-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep22.wav","Gamma",90,"ep"
4,"1157-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar23.wav","Gamma",270,"guitar"
5,"1189-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch10.wav","Theta",180,"orch"
6,"1132-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep20.wav","Gamma",90,"ep"
7,"1135-sin-37.5Hz-ninety.avi","zero","sin-zero-ep13.wav","Gamma",0,"ep"
8,"1172-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
9,"1187-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
10,"1174-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch9.wav","Theta",180,"orch"
11,"1158-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar6.wav","Gamma",180,"guitar"
12,"1159-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar12.wav","Gamma",270,"guitar"
