trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1069-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic12.wav","Gamma",270,"acoustic"
2,"1060-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic24.wav","Gamma",270,"acoustic"
3,"1034-sin-37.5Hz-ninety.avi","zero","sin-zero-yann13.wav","Gamma",0,"yann"
4,"1077-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
5,"1029-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann21.wav","Gamma",90,"yann"
6,"1092-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir7.wav","Theta",180,"choir"
7,"1074-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
8,"1044-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann20.wav","Gamma",90,"yann"
9,"1050-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic17.wav","Gamma",180,"acoustic"
10,"1059-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic5.wav","Gamma",180,"acoustic"
11,"1039-sin-37.5Hz-ninety.avi","zero","sin-zero-yann14.wav","Gamma",0,"yann"
12,"1088-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir8.wav","Theta",180,"choir"
