trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1065-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic22.wav","Gamma",90,"acoustic"
2,"1084-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir6.wav","Gamma",180,"choir"
3,"1076-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir12.wav","Gamma",270,"choir"
4,"1115-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar7.wav","Theta",180,"dar"
5,"1105-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
6,"1079-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir11.wav","Gamma",270,"choir"
7,"1097-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
8,"1063-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic15.wav","Gamma",0,"acoustic"
9,"1058-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic25.wav","Gamma",90,"acoustic"
10,"1107-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar8.wav","Theta",180,"dar"
11,"1089-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir5.wav","Gamma",180,"choir"
12,"1064-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic14.wav","Gamma",0,"acoustic"
