trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1106.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth","1124.avi","1142.avi","1111.avi","1106.avi",4
2,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1089.avi","1082.avi","1054.avi","1059.avi",1
3,"1111.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1106.avi","1142.avi","1124.avi","1111.avi",4
4,"1142.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth","1106.avi","1142.avi","1111.avi","1124.avi",2
5,"1054.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1059.avi","1054.avi","1089.avi","1082.avi",2
6,"1006.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar","1014.avi","1026.avi","1006.avi","1038.avi",3
7,"1124.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth","1124.avi","1111.avi","1142.avi","1106.avi",1
8,"1059.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1082.avi","1054.avi","1089.avi","1059.avi",4
9,"1149.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann","1189.avi","1160.avi","1180.avi","1149.avi",4
10,"1014.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar","1026.avi","1006.avi","1038.avi","1014.avi",4
11,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann","1149.avi","1160.avi","1180.avi","1189.avi",4
12,"1082.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep","1082.avi","1054.avi","1089.avi","1059.avi",1
13,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann","1149.avi","1160.avi","1180.avi","1189.avi",3
14,"1160.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann","1189.avi","1149.avi","1160.avi","1180.avi",3
15,"1038.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1006.avi","1014.avi","1026.avi","1038.avi",4
16,"1026.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar","1026.avi","1006.avi","1014.avi","1038.avi",1
