trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1090.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
2,"1020.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
3,"1129.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
4,"1179.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
5,"1057.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
6,"1145.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
7,"1097.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
8,"1133.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
9,"1077.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
10,"1117.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
11,"1069.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
12,"1031.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
13,"1163.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
14,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
15,"1188.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
16,"1018.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
