trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1003.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
2,"1046.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
3,"1118.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
4,"1185.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
5,"1176.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
6,"1066.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
7,"1037.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
8,"1162.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
9,"1166.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
10,"1103.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
11,"1130.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
12,"1076.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
13,"1140.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
14,"1073.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
15,"1056.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
16,"1015.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
