trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1113.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
2,"1029.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
3,"1144.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
4,"1065.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
5,"1154.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
6,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
7,"1013.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
8,"1171.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
9,"1109.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
10,"1079.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
11,"1131.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
12,"1155.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
13,"1041.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
14,"1062.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
15,"1086.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
16,"1010.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
