trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1192.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
2,"1096.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
3,"1114.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
4,"1112.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
5,"1058.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
6,"1183.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
7,"1036.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
8,"1050.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
9,"1141.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
10,"1122.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
11,"1146.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
12,"1087.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
13,"1042.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
14,"1009.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
15,"1001.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
16,"1159.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
