trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1155.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth","1171.avi","1155.avi","1169.avi","1154.avi",2
2,"1013.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep","1013.avi","1029.avi","1010.avi","1041.avi",1
3,"1171.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1155.avi","1171.avi","1169.avi","1154.avi",2
4,"1113.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch","1113.avi","1131.avi","1109.avi","1144.avi",1
5,"1144.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch","1144.avi","1131.avi","1113.avi","1109.avi",1
6,"1062.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar","1079.avi","1065.avi","1062.avi","1086.avi",3
7,"1065.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar","1062.avi","1079.avi","1065.avi","1086.avi",3
8,"1079.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar","1079.avi","1062.avi","1086.avi","1065.avi",1
9,"1041.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep","1013.avi","1010.avi","1029.avi","1041.avi",4
10,"1029.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep","1010.avi","1013.avi","1041.avi","1029.avi",4
11,"1154.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth","1171.avi","1155.avi","1169.avi","1154.avi",4
12,"1010.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep","1029.avi","1010.avi","1041.avi","1013.avi",2
13,"1109.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1131.avi","1113.avi","1109.avi","1144.avi",3
14,"1131.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1144.avi","1131.avi","1109.avi","1113.avi",2
15,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth","1155.avi","1169.avi","1154.avi","1171.avi",2
16,"1086.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar","1065.avi","1062.avi","1086.avi","1079.avi",3
