trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1111.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
2,"1014.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
3,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
4,"1124.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
5,"1059.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
6,"1038.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
7,"1026.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
8,"1160.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
9,"1054.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
10,"1082.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
11,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
12,"1142.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
13,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
14,"1006.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
15,"1106.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
16,"1149.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
