trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1102.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
2,"1017.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
3,"1052.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
4,"1151.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
5,"1039.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
6,"1053.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
7,"1011.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
8,"1032.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
9,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
10,"1187.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
11,"1095.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
12,"1136.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
13,"1168.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
14,"1119.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
15,"1126.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
16,"1084.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
