trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1047.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
2,"1186.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
3,"1005.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
4,"1064.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
5,"1108.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
6,"1067.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
7,"1107.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
8,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
9,"1147.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
10,"1024.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
11,"1121.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
12,"1138.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
13,"1152.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
14,"1083.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
15,"1074.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
16,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
