trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1028.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1028.avi","1004.avi","1012.avi","1044.avi",1
2,"1094.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar","1055.avi","1063.avi","1094.avi","1078.avi",3
3,"1044.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir","1028.avi","1044.avi","1004.avi","1012.avi",2
4,"1100.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep","1116.avi","1100.avi","1128.avi","1139.avi",2
5,"1012.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir","1044.avi","1028.avi","1004.avi","1012.avi",4
6,"1078.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar","1063.avi","1078.avi","1055.avi","1094.avi",2
7,"1139.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep","1116.avi","1100.avi","1139.avi","1128.avi",3
8,"1063.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar","1063.avi","1094.avi","1055.avi","1078.avi",1
9,"1191.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1181.avi","1167.avi","1165.avi","1191.avi",4
10,"1128.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep","1116.avi","1139.avi","1100.avi","1128.avi",4
11,"1116.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1100.avi","1128.avi","1139.avi","1116.avi",4
12,"1004.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir","1012.avi","1028.avi","1044.avi","1004.avi",4
13,"1181.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1181.avi","1165.avi","1167.avi","1191.avi",1
14,"1055.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1094.avi","1055.avi","1078.avi","1063.avi",2
15,"1167.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1181.avi","1165.avi","1167.avi","1191.avi",3
16,"1165.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1181.avi","1165.avi","1167.avi","1191.avi",2
