trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1128-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep16.wav","Gamma",180,"ep"
2,"1151-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
3,"1147-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
4,"1105-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar10.wav","Gamma",90,"dar"
5,"1165-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar12.wav","Theta",180,"guitar"
6,"1141-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep21.wav","Gamma",270,"ep"
7,"1098-sin-37.5Hz-ninety.avi","zero","sin-zero-dar4.wav","Gamma",0,"dar"
8,"1133-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep13.wav","Gamma",180,"ep"
9,"1130-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep22.wav","Gamma",270,"ep"
10,"1110-sin-37.5Hz-ninety.avi","zero","sin-zero-dar3.wav","Gamma",0,"dar"
11,"1111-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar7.wav","Gamma",90,"dar"
12,"1150-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar17.wav","Theta",0,"guitar"
