trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1071-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
2,"1012-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep14.wav","Gamma",90,"ep"
3,"1067-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
4,"1007-sin-37.5Hz-ninety.avi","zero","sin-zero-ep9.wav","Gamma",0,"ep"
5,"1042-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar17.wav","Gamma",270,"guitar"
6,"1054-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch2.wav","Theta",180,"orch"
7,"1058-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch4.wav","Theta",180,"orch"
8,"1047-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar21.wav","Gamma",180,"guitar"
9,"1015-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep13.wav","Gamma",90,"ep"
10,"1027-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar6.wav","Gamma",270,"guitar"
11,"1033-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar20.wav","Gamma",180,"guitar"
12,"1009-sin-37.5Hz-ninety.avi","zero","sin-zero-ep10.wav","Gamma",0,"ep"
