trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1127-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic2.wav","Theta",180,"acoustic"
2,"1079-sin-37.5Hz-ninety.avi","zero","sin-zero-synth10.wav","Gamma",0,"synth"
3,"1107-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann22.wav","Gamma",180,"yann"
4,"1073-sin-37.5Hz-ninety.avi","zero","sin-zero-synth9.wav","Gamma",0,"synth"
5,"1141-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic24.wav","Theta",0,"acoustic"
6,"1094-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth16.wav","Gamma",90,"synth"
7,"1120-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann5.wav","Gamma",270,"yann"
8,"1136-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic4.wav","Theta",180,"acoustic"
9,"1078-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth13.wav","Gamma",90,"synth"
10,"1134-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
11,"1119-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann20.wav","Gamma",180,"yann"
12,"1098-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann18.wav","Gamma",270,"yann"
