trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1161-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic20.wav","Gamma",90,"acoustic"
2,"1169-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir12.wav","Gamma",270,"choir"
3,"1152-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic25.wav","Gamma",90,"acoustic"
4,"1160-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic16.wav","Gamma",0,"acoustic"
5,"1020-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar7.wav","Theta",180,"dar"
6,"1005-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
7,"1188-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir17.wav","Gamma",180,"choir"
8,"1175-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir18.wav","Gamma",180,"choir"
9,"1150-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic15.wav","Gamma",0,"acoustic"
10,"1023-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar9.wav","Theta",180,"dar"
11,"1189-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir24.wav","Gamma",270,"choir"
12,"1021-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
