trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1167-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic6.wav","Gamma",180,"acoustic"
2,"1127-sin-37.5Hz-ninety.avi","zero","sin-zero-yann16.wav","Gamma",0,"yann"
3,"1164-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic17.wav","Gamma",180,"acoustic"
4,"1147-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic23.wav","Gamma",270,"acoustic"
5,"1149-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic24.wav","Gamma",270,"acoustic"
6,"1170-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir9.wav","Theta",180,"choir"
7,"1181-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir8.wav","Theta",180,"choir"
8,"1185-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
9,"1138-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann21.wav","Gamma",90,"yann"
10,"1125-sin-37.5Hz-ninety.avi","zero","sin-zero-yann15.wav","Gamma",0,"yann"
11,"1122-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann22.wav","Gamma",90,"yann"
12,"1187-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
