trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1051-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
2,"1058-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar10.wav","Theta",180,"guitar"
3,"1067-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
4,"1019-sin-37.5Hz-ninety.avi","zero","sin-zero-dar15.wav","Gamma",0,"dar"
5,"1010-sin-37.5Hz-ninety.avi","zero","sin-zero-dar16.wav","Gamma",0,"dar"
6,"1002-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar21.wav","Gamma",90,"dar"
7,"1026-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep18.wav","Gamma",180,"ep"
8,"1046-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep24.wav","Gamma",270,"ep"
9,"1045-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep23.wav","Gamma",270,"ep"
10,"1028-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep17.wav","Gamma",180,"ep"
11,"1012-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar22.wav","Gamma",90,"dar"
12,"1066-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar8.wav","Theta",180,"guitar"
