trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1113.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
2,"1114.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
3,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
4,"1164.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
5,"1177.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
6,"1002.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
7,"1127.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
8,"1088.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
9,"1060.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
10,"1047.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
11,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
12,"1019.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
13,"1157.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
14,"1072.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
15,"1028.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
16,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
