trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1074.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1063.avi","1073.avi","1074.avi","1052.avi",3
2,"1014.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1031.avi","1039.avi","1024.avi","1014.avi",4
3,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann","1162.avi","1167.avi","1184.avi","1172.avi",3
4,"1052.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch","1074.avi","1052.avi","1063.avi","1073.avi",2
5,"1167.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann","1162.avi","1172.avi","1167.avi","1184.avi",3
6,"1104.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth","1143.avi","1131.avi","1104.avi","1097.avi",3
7,"1031.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar","1031.avi","1024.avi","1014.avi","1039.avi",1
8,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann","1172.avi","1162.avi","1167.avi","1184.avi",1
9,"1131.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth","1131.avi","1143.avi","1097.avi","1104.avi",1
10,"1097.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth","1143.avi","1097.avi","1131.avi","1104.avi",2
11,"1063.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch","1063.avi","1073.avi","1052.avi","1074.avi",1
12,"1162.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann","1172.avi","1162.avi","1184.avi","1167.avi",2
13,"1039.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1014.avi","1031.avi","1024.avi","1039.avi",4
14,"1143.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1131.avi","1097.avi","1104.avi","1143.avi",4
15,"1024.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1039.avi","1031.avi","1024.avi","1014.avi",3
16,"1073.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch","1073.avi","1063.avi","1074.avi","1052.avi",1
