trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1159.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
2,"1018.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
3,"1130.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
4,"1066.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
5,"1100.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
6,"1148.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
7,"1077.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
8,"1136.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
9,"1178.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
10,"1016.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
11,"1055.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
12,"1029.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
13,"1190.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
14,"1027.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
15,"1112.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
16,"1084.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
