trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1133.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
2,"1069.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
3,"1163.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
4,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
5,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
6,"1170.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
7,"1105.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
8,"1064.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
9,"1013.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
10,"1005.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
11,"1191.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
12,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
13,"1145.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
14,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
15,"1139.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
16,"1116.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
