trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1063.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
2,"1143.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
3,"1162.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
4,"1131.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
5,"1052.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
6,"1097.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
7,"1024.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
8,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
9,"1031.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
10,"1184.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
11,"1014.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
12,"1073.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
13,"1039.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
14,"1167.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
15,"1074.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
16,"1104.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
