trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1001.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
2,"1123.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
3,"1098.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
4,"1155.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
5,"1174.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
6,"1032.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
7,"1119.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
8,"1161.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
9,"1067.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
10,"1059.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
11,"1183.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
12,"1086.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
13,"1141.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
14,"1033.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
15,"1083.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
16,"1022.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
