trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1096.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1062.avi","1090.avi","1096.avi","1057.avi",3
2,"1035.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth","1023.avi","1048.avi","1035.avi","1006.avi",3
3,"1166.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1169.avi","1166.avi","1160.avi","1173.avi",2
4,"1135.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic","1099.avi","1125.avi","1118.avi","1135.avi",4
5,"1006.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth","1006.avi","1035.avi","1048.avi","1023.avi",1
6,"1173.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1166.avi","1169.avi","1160.avi","1173.avi",4
7,"1169.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir","1173.avi","1166.avi","1169.avi","1160.avi",3
8,"1099.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1118.avi","1125.avi","1135.avi","1099.avi",4
9,"1118.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic","1118.avi","1135.avi","1125.avi","1099.avi",1
10,"1160.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir","1173.avi","1160.avi","1166.avi","1169.avi",2
11,"1062.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann","1062.avi","1090.avi","1096.avi","1057.avi",1
12,"1023.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth","1048.avi","1006.avi","1035.avi","1023.avi",4
13,"1048.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth","1048.avi","1023.avi","1035.avi","1006.avi",1
14,"1125.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic","1099.avi","1125.avi","1135.avi","1118.avi",2
15,"1090.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann","1057.avi","1090.avi","1096.avi","1062.avi",2
16,"1057.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann","1062.avi","1090.avi","1096.avi","1057.avi",4
