respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,2,1,1104.avi,zero,sin-zero-4Hz-orch7.wav,0,orch,2,3.18539048904131,8732.65690425196
5,2,2,1127.avi,oneeighty,sin-oneeighty-4Hz-orch24.wav,180,orch,3,3.87107303547964,8740.94705776699
5,2,3,1040.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,2,1.89009857503152,8749.423885918
5,2,4,1135.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,4,1.31433224509965,8757.20749266838
5,2,5,1164.avi,zero,sin-zero-4Hz-synth6.wav,0,synth,3,3.01015574885241,8764.23147729725
5,2,6,1072.avi,zero,sin-zero-4Hz-dar8.wav,0,dar,4,1.85041921933953,8772.17515957503
5,2,7,1182.avi,oneeighty,sin-oneeighty-4Hz-synth22.wav,180,synth,4,1.06618488516324,8778.83929266264
5,2,8,1109.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,5,1.07630169302684,8784.51707984864
5,2,9,1014.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,5,1.08141322574738,8791.24782466293
5,2,10,1012.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,3,2.08626334068322,8797.41880910012
5,2,11,1037.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,4,1.36877476261907,8804.45614384619
5,2,12,1055.avi,zero,sin-zero-4Hz-dar4.wav,0,dar,5,1.32899126242773,8811.99988317704
5,2,13,1157.avi,zero,sin-zero-4Hz-synth12.wav,0,synth,4,1.00083617466589,8819.18380870014
5,2,14,1075.avi,oneeighty,sin-oneeighty-4Hz-dar14.wav,180,dar,5,1.63223981610281,8824.88830819527
5,2,15,1174.avi,oneeighty,sin-oneeighty-4Hz-synth13.wav,180,synth,4,0.690570696757277,8831.16595622007
5,2,16,1089.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,4,1.00705314840889,8836.53730078591
