respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,4,1,1137.avi,oneeighty,sin-oneeighty-4Hz-yann13.wav,180,yann,3,0.908664067583231,9299.94726907467
5,4,2,1192.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,5,1.16168931432185,9306.47806339532
5,4,3,1049.avi,zero,sin-zero-4Hz-synth2.wav,0,synth,4,0.825340318560848,9312.82232918416
5,4,4,1162.avi,zero,sin-zero-4Hz-acoustic4.wav,0,acoustic,4,1.46781919911336,9319.49976046765
5,4,5,1044.avi,oneeighty,sin-oneeighty-4Hz-orch21.wav,180,orch,4,1.30233449703519,9326.65706786448
5,4,6,1009.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,2,1.27522613694964,9332.66807005151
5,4,7,1084.avi,oneeighty,sin-oneeighty-4Hz-synth14.wav,180,synth,4,0.845763205597905,9339.86535233291
5,4,8,1155.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,4,1.20780298879617,9345.38322005733
5,4,9,1119.avi,zero,sin-zero-4Hz-yann7.wav,0,yann,2,0.908573205280845,9351.27439147162
5,4,10,1033.avi,oneeighty,sin-oneeighty-4Hz-orch23.wav,180,orch,3,1.57770764375346,9358.36510555573
5,4,11,1022.avi,zero,sin-zero-4Hz-orch6.wav,0,orch,4,0.42809154452334,9364.52259256408
5,4,12,1082.avi,oneeighty,sin-oneeighty-4Hz-synth20.wav,180,synth,5,1.02256222633696,9371.40008693802
5,4,13,1064.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,2,1.17415797663853,9377.54436540531
5,4,14,1191.avi,oneeighty,sin-oneeighty-4Hz-acoustic22.wav,180,acoustic,5,0.973605256127485,9383.36874457581
5,4,15,1103.avi,zero,sin-zero-4Hz-yann6.wav,0,yann,3,2.43715302147393,9389.67303698941
5,4,16,1128.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,3,1.91457313584942,9396.96355636859
