respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,6,1,1161.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,2,1.1189764859846,9842.9269307107
5,6,2,1176.avi,oneeighty,sin-oneeighty-4Hz-dar15.wav,180,dar,2,5.96420900744306,9850.21751891581
5,6,3,1115.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,3,4.76577419359819,9861.79979110727
5,6,4,1027.avi,oneeighty,sin-oneeighty-4Hz-yann14.wav,180,yann,3,1.59064057922478,9871.38282430823
5,6,5,1090.avi,oneeighty,sin-oneeighty-4Hz-acoustic23.wav,180,acoustic,5,0.611531965569156,9877.59381683549
5,6,6,1069.avi,zero,sin-zero-4Hz-acoustic12.wav,0,acoustic,3,3.03487512470929,9883.29827406908
5,6,7,1042.avi,oneeighty,sin-oneeighty-4Hz-yann18.wav,180,yann,4,3.3310355132744,9891.20197361371
5,6,8,1110.avi,zero,sin-zero-4Hz-choir5.wav,0,choir,3,1.11585456598186,9900.86499009118
5,6,9,1184.avi,oneeighty,sin-oneeighty-4Hz-dar20.wav,180,dar,2,1.09189861457708,9908.36883332503
5,6,10,1138.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,4,2.35840046125486,9914.84624740205
5,6,11,1166.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,5,0.974505124966527,9922.38997073389
5,6,12,1131.avi,oneeighty,sin-oneeighty-4Hz-choir17.wav,180,choir,2,1.55298011745617,9929.18741783527
5,6,13,1065.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,5,0.406281573517845,9936.39797929487
5,6,14,1016.avi,zero,sin-zero-4Hz-yann9.wav,0,yann,3,0.83747602035146,9941.78267910967
5,6,15,1019.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,3,1.05572062710053,9947.94028595966
5,6,16,1094.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,2,1.34606945079759,9954.33787493906
