respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,9,1,1113.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,2,1.36368334543295,18566.1916243421
5,9,2,1118.avi,zero,sin-zero-4Hz-guitar11.wav,0,guitar,2,0.585129630104348,18573.9620659312
5,9,3,1125.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,3,0.622106170354527,18580.2130196109
5,9,4,1152.avi,zero,sin-zero-4Hz-orch4.wav,0,orch,4,1.05914338627554,18586.6639002383
5,9,5,1051.avi,zero,sin-zero-4Hz-choir6.wav,0,choir,2,0.821241013738472,18592.5816653812
5,9,6,1024.avi,zero,sin-zero-4Hz-acoustic9.wav,0,acoustic,4,2.31160792044102,18598.9792259776
5,9,7,1081.avi,oneeighty,sin-oneeighty-4Hz-choir15.wav,180,choir,4,1.12745845904647,18606.1232473862
5,9,8,1177.avi,oneeighty,sin-oneeighty-4Hz-orch17.wav,180,orch,4,1.13282659586912,18613.6537794756
5,9,9,1030.avi,oneeighty,sin-oneeighty-4Hz-acoustic24.wav,180,acoustic,4,2.34319217435041,18619.9713076513
5,9,10,1159.avi,zero,sin-zero-4Hz-orch9.wav,0,orch,3,0.343046975347534,18626.9153797739
5,9,11,1011.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,5,0.846093890319025,18631.7802028258
5,9,12,1142.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,5,0.877886131984269,18638.5243407558
5,9,13,1052.avi,zero,sin-zero-4Hz-choir2.wav,0,choir,4,1.5333826386086,18644.2288073608
5,9,14,1181.avi,oneeighty,sin-oneeighty-4Hz-orch22.wav,180,orch,2,1.92762177019176,18650.3464267009
5,9,15,1078.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,4,0.735744461835566,18658.1301746765
5,9,16,1047.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,5,0.814974816574249,18663.5548361681
