respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
5,10,1,1132.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,5,0.921154830131854,18838.1820273222
5,10,2,1023.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,4,0.982429109833902,18845.5926066239
5,10,3,1105.avi,zero,sin-zero-4Hz-orch11.wav,0,orch,5,0.629768813611008,18851.457175804
5,10,4,1045.avi,oneeighty,sin-oneeighty-4Hz-ep23.wav,180,ep,4,0.399996981308504,18857.054910277
5,10,5,1144.avi,oneeighty,sin-oneeighty-4Hz-orch13.wav,180,orch,4,0.887152605355368,18862.3996362478
5,10,6,1173.avi,oneeighty,sin-oneeighty-4Hz-synth16.wav,180,synth,2,0.88967592850895,18869.0370562337
5,10,7,1061.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,3,2.09195654897121,18875.5146263088
5,10,8,1088.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,4,2.43598942854806,18883.0184819309
5,10,9,1056.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,5,1.1374059489317,18890.9089161544
5,10,10,1020.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,3,1.12890773222534,18896.6533438786
5,10,11,1160.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,5,0.829940878953494,18902.9442227552
5,10,12,1179.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,2.11494689369283,18909.4750941454
5,10,13,1034.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,5,0.797726020657137,18916.9922464942
5,10,14,1074.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,3,0.805286934049946,18923.2165532897
5,10,15,1150.avi,zero,sin-zero-4Hz-synth8.wav,0,synth,2,1.51687191244491,18929.4009303603
5,10,16,1120.avi,zero,sin-zero-4Hz-orch3.wav,0,orch,4,3.01522838655728,18935.9984477895
