respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,5,1,1013.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,2,0.804011561653169,7692.97039613002
1,5,2,1011.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,2,2.44335318134108,7698.71499045333
1,5,3,1082.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,1,1.37962341612183,7706.61865229761
1,5,4,1158.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,1,0.379795180631845,7714.32246356796
1,5,5,1129.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,3,0.000107767891677213,7720.44019470669
1,5,6,1034.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,3,1.08246145486646,7725.53164527157
1,5,7,1104.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,3,0.29576369550341,7732.58229014316
1,5,8,1117.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,2,0.313815572007115,7738.26019848008
1,5,9,1066.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,2,3.25746473771233,7744.76448036707
1,5,10,1163.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,3,1.0151554257518,7752.89473491966
1,5,11,1134.avi,oneeighty,sin-oneeighty-4Hz-orch15.wav,180,orch,1,0.729911627309775,7760.33196706589
1,5,12,1045.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,5,0.30542839246209,7766.6763171757
1,5,13,1055.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,4,0.619341468753191,7771.71434686469
1,5,14,1078.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,4,0.264311470337816,7778.04536907484
1,5,15,1176.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,2,0.794122574656285,7782.92347936335
1,5,16,1192.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,3,0.70838461364383,7789.08117548507
