respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,4,1,1146.avi,zero,sin-zero-4Hz-choir7.wav,0,choir,4,1.17244553117871,7416.38052540621
1,4,2,1118.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,3,0.470712339725651,7422.29823571585
1,4,3,1154.avi,zero,sin-zero-4Hz-choir1.wav,0,choir,2,0.779649980755494,7428.46919242002
1,4,4,1038.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,3,2.73672153169264,7435.40002837586
1,4,5,1008.avi,zero,sin-zero-4Hz-synth8.wav,0,synth,2,1.08131434565712,7444.06343574302
1,4,6,1019.avi,zero,sin-zero-4Hz-synth1.wav,0,synth,4,0.363900473183094,7451.38080825919
1,4,7,1186.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,5,0.840948176322854,7457.91162670651
1,4,8,1140.avi,oneeighty,sin-oneeighty-4Hz-acoustic24.wav,180,acoustic,2,1.37905589893398,7463.70947255617
1,4,9,1099.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,3,0.362623861381508,7469.77388515324
1,4,10,1037.avi,oneeighty,sin-oneeighty-4Hz-synth16.wav,180,synth,4,2.25315885198506,7476.61130355377
1,4,11,1130.avi,oneeighty,sin-oneeighty-4Hz-acoustic17.wav,180,acoustic,3,0.208408008633342,7485.24794916495
1,4,12,1087.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,4,0.415556008361818,7490.31283056744
1,4,13,1085.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,1,0.284646396039534,7496.92366682515
1,4,14,1182.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,3,0.438381670402123,7502.12181001758
1,4,15,1056.avi,zero,sin-zero-4Hz-yann7.wav,0,yann,4,0.792659708543397,7508.15946931106
1,4,16,1058.avi,zero,sin-zero-4Hz-yann9.wav,0,yann,3,0.266846581689606,7513.91731063265
