respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,3,1,1159.avi,zero,sin-zero-4Hz-synth2.wav,0,synth,4,0.646640856709382,7136.76496124733
1,3,2,1033.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,3,0.704698468760398,7142.32288075347
1,3,3,1017.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,1,0.499248794403684,7147.68088055725
1,3,4,1183.avi,oneeighty,sin-oneeighty-4Hz-synth14.wav,180,synth,1,0.956405623853243,7152.75901167486
1,3,5,1062.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,3,1.03365437297634,7159.80971239255
1,3,6,1097.avi,zero,sin-zero-4Hz-orch12.wav,0,orch,3,0.931674854913581,7165.48758812742
1,3,7,1083.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,3,1.23780690831427,7171.12550370924
1,3,8,1169.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,2,0.275117842831605,7178.33612322368
1,3,9,1036.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,5,1.09572656538876,7183.82737908186
1,3,10,1050.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,4,0.559730429336014,7191.09134581569
1,3,11,1092.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,3,0.839364561872571,7197.35565004113
1,3,12,1015.avi,zero,sin-zero-4Hz-choir4.wav,0,choir,3,0.662836529390916,7203.18015199197
1,3,13,1122.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,2,0.836016512334936,7210.23085935083
1,3,14,1124.avi,oneeighty,sin-oneeighty-4Hz-orch18.wav,180,orch,2,0.281251556521966,7217.16159236871
1,3,15,1101.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,2,0.296373776480323,7222.06643181115
1,3,16,1165.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,1,1.07478246432311,7228.70397246938
