Response,Target,Correct,ReactionTime,PhaseDifference,PhaseBin
2,1,0,4.10123751952779,-2.43022439915406,1
1,1,1,6.16830627815943,157.305191210424,3
4,1,0,6.31593651656112,-5.03292358883369,1
4,1,0,3.03615054299007,-25.3245703941265,1
2,3,0,6.70232757514714,-64.0810237986674,4
1,3,0,3.75696710362354,45.7590744219067,2
1,4,0,3.03675368093718,-40.5390292421206,1
2,4,0,4.7565520312146,24.1487478093194,1
1,2,0,4.58322654652147,-29.0260687057174,1
3,3,1,3.21047220146829,-11.6354658813807,1
2,2,1,3.03650795806971,-40.0540912477502,1
3,3,1,3.03624955662781,-175.3120600686,3
4,4,1,5.79606360418802,6.22126081172912,1
4,1,0,3.45025515633097,-52.6717760210506,4
2,3,0,7.18220501558426,151.621871127698,3
3,4,0,5.11626766887821,14.9630307360175,1
1,2,0,3.35710445485893,-35.8202890253179,1
3,1,0,7.03565396544946,41.82125012145,1
1,1,1,5.63611643158401,119.679059765929,2
1,3,0,5.22301282196531,158.691124543126,3
2,2,1,5.55615990098704,-49.7414725581395,4
4,1,0,8.50175673737976,-97.1290029316881,4
4,4,1,5.64959587040721,169.350945304261,3
3,2,0,6.39578618488122,-66.6673933943074,4
2,2,1,4.13014316224871,139.376102301339,3
3,4,0,5.00975948440464,-167.254972100607,3
4,1,0,4.43671021153568,-32.0459881386853,1
2,4,0,5.10302731176489,15.5877854121928,1
4,4,1,4.42333008822061,-121.095048901819,4
2,2,1,3.03659006694033,-14.4496100672188,1
1,1,1,3.03563072139514,161.353667162678,3
2,2,1,4.47663414008275,-61.4934890642049,4
4,2,0,4.62323681013004,136.186595688286,3
2,2,1,6.16936282611459,176.615242505635,3
1,2,0,3.58354411465189,30.1034640284622,1
2,4,0,4.78303334918201,-60.5161729725924,4
4,3,0,6.50248786856537,148.143371820049,3
1,3,0,5.54288633808028,-155.331083028623,3
3,2,0,5.04973895718831,-57.5468830393583,4
1,3,0,3.1704254114884,24.929284398141,1
2,2,1,5.15635249458683,94.169476947686,2
1,3,0,4.09014286037745,83.9366570373238,2
4,4,1,4.33012293690081,94.3888230052709,2
2,2,1,3.37043839193393,-122.916029887913,4
1,3,0,7.5955661210337,-4.97599468032623,1
1,1,1,3.03669723108942,120.405258919261,2
1,1,1,4.17024972265608,60.0509976228509,2
1,2,0,5.75624200985476,179.896968016349,3
2,4,0,6.00936886353156,145.128183321312,3
1,4,0,7.98201936501573,-4.52350829838957,1
3,2,0,4.29010090032898,-90.7489455195496,4
2,4,0,6.48929188646798,154.160493757861,3
1,2,0,5.47630932705397,64.7517752085642,2
3,3,1,5.4362308406362,-175.39502646736,3
1,1,1,5.02299803029382,174.38996775851,3
3,3,1,4.22333401254218,-19.9080955122026,1
3,1,0,4.07690461636048,-162.114512180917,3
1,3,0,4.95637513489783,-156.488019107655,3
1,4,0,4.05015131276195,153.2238766653,3
3,2,0,5.98294942908615,52.5515661439395,2
1,4,0,4.88978816213421,155.128361584378,3
2,2,1,6.59597274106272,61.3910957777352,2
4,1,0,3.61038677201941,-13.1727520895106,1
2,2,1,3.03687503301808,-128.483421228,4
1,1,1,4.70325703547678,117.733064595419,2
1,3,0,4.03679382976043,117.591703201941,2
3,4,0,4.51666070471583,111.94710715145,2
4,4,1,5.23644667828921,154.06095734438,3
2,2,1,4.38349219286465,66.3412791595469,2
4,4,1,8.66186541088427,71.9499077930905,2
1,1,1,5.6362996671869,-78.8756924934304,4
2,2,1,5.27643249035827,0.166910750834775,1
1,1,1,5.60968552604754,-46.9837034196038,4
1,1,1,3.54373489702448,-111.936314196654,4
4,3,0,6.42258416536606,98.6600940499524,2
1,4,0,4.37001667836375,39.7141835895736,1
4,4,1,3.98353686975133,-23.4967168343518,1
4,4,1,3.83693238847627,-35.194689266259,1
2,3,0,4.75666764774724,-33.6482807995108,1
1,2,0,4.67659912306408,-154.498815702812,3
1,4,0,4.72992762646572,-109.020166587166,4
2,2,1,3.22376719720523,-94.5081662412778,4
4,2,0,3.57022345989208,-137.339018286513,3
3,1,0,4.05018965035742,55.4835829589511,2
4,3,0,6.32929098085333,14.0970852709189,1
4,3,0,5.20968431856454,-10.2965792113264,1
1,1,1,6.23606873599056,60.145716148326,2
2,2,1,3.0362287275384,85.0300733911973,2
3,1,0,3.30377806455363,159.742086508613,3
2,4,0,4.26336812394766,46.3915824763126,2
1,3,0,4.56975978627452,138.372041988254,3
3,4,0,4.10341521579903,118.330938998887,2
2,2,1,3.43704257133504,49.3218972373503,2
2,3,0,4.22350879576152,121.67655782895,2
4,4,1,3.17047069211549,-22.2287285032472,1
3,4,0,6.04979238832675,67.1778981938034,2
