Response,Target,Correct,ReactionTime,PhaseDifference,PhaseBin
3,4,0,4.98088987969004,125.356375666768,2
3,2,0,4.60861745497277,-5.4901335882141,1
4,4,1,6.18257461070152,12.1634904616782,1
1,2,0,4.64979480453258,-110.342298654529,4
2,2,1,3.61018807949404,-19.5473358186917,1
3,4,0,6.20924624814597,-133.220295148141,4
2,2,1,3.43704144208823,19.7674400729802,1
2,1,0,3.31710676654438,51.3012011720477,2
1,4,0,3.62348993795149,-69.553067809311,4
2,2,1,5.51604781001606,15.7566353968515,1
3,2,0,4.16994441081988,-168.71933975126,3
4,4,1,3.39687686309753,51.9379353608778,2
4,4,1,3.35678141211338,-109.480169256959,4
4,3,0,4.59633138577465,33.3672255388175,1
3,3,1,3.43682409639314,-120.534075546196,4
3,4,0,3.63680326742997,-134.720874041192,4
2,4,0,3.0359492799671,15.7851087115173,1
4,4,1,3.03601206872372,-85.7792976097266,4
2,3,0,5.80928518924975,42.476904396316,1
2,3,0,5.32954346838414,113.130193020608,2
3,3,1,3.03625114898932,-124.335785498017,4
4,1,0,4.68981539199922,-55.1412693544094,4
4,4,1,3.03605100982713,-138.283652855828,3
3,1,0,4.51642575003098,119.56942812852,2
2,3,0,3.54351970223615,118.295767564846,2
3,3,1,3.03654456567801,-64.4482134434613,4
1,2,0,4.2231633156689,-98.8301011710876,4
1,1,1,4.60976546286292,-114.623595272805,4
1,3,0,4.39651280905673,-136.393783361934,3
2,3,0,4.99623750450883,-156.457541420077,3
3,3,1,4.84971722419414,72.8788102632128,2
2,3,0,3.87650236438913,114.49840201672,2
2,2,1,3.35687740646154,166.546681460103,3
1,1,1,5.95592350035167,-108.496965349521,4
4,4,1,4.22325115955391,27.1868921095807,1
1,2,0,5.72933125446161,40.0742759907401,1
4,1,0,3.43680568238233,-148.44319043492,3
2,3,0,4.94303731553919,106.743468586907,2
2,3,0,5.48961313975451,-91.7983437626756,4
3,2,0,4.35653237016959,-15.658780042633,1
3,1,0,3.55697641950155,-84.6603044866935,4
2,4,0,3.03647272085072,141.762771866621,3
2,2,1,3.03617387051872,-137.44476835835,3
2,4,0,5.22300755125343,46.7672050888654,2
3,1,0,4.42331425017983,-72.68816761372,4
4,3,0,3.0364002722863,147.698276344158,3
4,3,0,4.94302554264777,68.933847028606,2
1,1,1,3.77016598268165,-177.226273562422,3
4,1,0,3.57028793776681,110.718813757628,2
1,4,0,3.98333864119741,7.33132996826144,1
2,2,1,3.67683683526502,75.3922177377958,2
2,1,0,5.11627692860384,121.555537314215,2
4,2,0,5.34258541761301,-144.691998612033,3
2,2,1,3.94345298918233,-169.073394263366,3
1,2,0,3.03498661965568,-56.9706039262374,4
3,3,1,3.4370375177914,-100.028215144252,4
1,2,0,3.54368814515055,-130.14849589914,4
3,4,0,4.75656768884528,143.798519116027,3
4,1,0,5.14301044919648,-142.70645343175,3
3,1,0,3.67689992589112,-144.279147509814,3
3,1,0,3.03691888326648,-168.610989937944,3
1,4,0,7.08898283723647,162.877634869051,3
1,1,1,5.80937967425325,178.52204031773,3
4,4,1,3.0360144836759,-129.247459691664,4
2,2,1,5.30293401595918,176.45999067625,3
1,3,0,4.28992980035855,-67.0206085582729,4
4,3,0,3.03680839920435,-25.1265271985511,1
4,1,0,3.83696114492886,-59.3057692503596,4
4,4,1,3.03675859081523,159.634413391013,3
3,2,0,3.11718012071742,-164.537075987173,3
4,4,1,3.41036255978815,-8.961501368306,1
2,2,1,3.85024157068437,79.3243903752034,2
1,1,1,3.29045354311165,142.454030395997,3
4,4,1,4.11680610499843,161.499066984798,3
4,1,0,3.57022213031996,118.422220294825,2
2,1,0,3.03605855655223,-179.44946049758,3
4,3,0,4.36995165567623,177.538424840231,3
4,4,1,3.03626835552313,153.420139518677,3
1,1,1,3.03663361704002,84.1734105793792,2
3,3,1,3.27708134917339,113.032719341244,2
4,1,0,3.03628918448612,162.325668712953,3
3,3,1,3.03597614630962,-178.856044151496,3
1,4,0,3.77021639480881,-147.01495261991,3
1,1,1,3.67680393154205,-172.895078352074,3
3,2,0,5.03643136479513,147.205174674529,3
4,4,1,3.74356588819592,141.589456447779,3
1,4,0,3.55703226527112,23.6482407163741,1
2,2,1,3.67690294458134,79.6555907848422,2
3,3,1,4.28994429007253,-35.4689258228023,1
3,2,0,3.43685186834227,-32.5275672230322,1
1,1,1,3.55692510176777,91.678775710647,2
4,4,1,3.86343445442435,158.110960379425,3
2,2,1,4.09005869843168,-24.6806600976709,1
3,3,1,3.71680187883248,142.461344115659,3
4,1,0,3.03587290710493,-35.9757037437934,1
4,3,0,3.13036364651725,-138.369835628175,3
