Response,Target,Correct,ReactionTime,PhaseDifference,PhaseBin
4,4,1,3.83693238847627,-35.194689266259,1
2,3,0,4.75666764774724,-33.6482807995108,1
1,2,0,4.67659912306408,-154.498815702812,3
1,4,0,4.72992762646572,-109.020166587166,4
2,2,1,3.22376719720523,-94.5081662412778,4
4,2,0,3.57022345989208,-137.339018286513,3
3,1,0,4.05018965035742,55.4835829589511,2
4,3,0,6.32929098085333,14.0970852709189,1
4,3,0,5.20968431856454,-10.2965792113264,1
1,1,1,6.23606873599056,60.145716148326,2
2,2,1,3.0362287275384,85.0300733911973,2
3,1,0,3.30377806455363,159.742086508613,3
2,4,0,4.26336812394766,46.3915824763126,2
1,3,0,4.56975978627452,138.372041988254,3
3,4,0,4.10341521579903,118.330938998887,2
2,2,1,3.43704257133504,49.3218972373503,2
2,3,0,4.22350879576152,121.67655782895,2
4,4,1,3.17047069211549,-22.2287285032472,1
3,4,0,6.04979238832675,67.1778981938034,2
